,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
11138,GO:0043279,0.496554307977253,0.851346526514196,1,98,response to alkaloid,BP,GRIN1
15799,GO:0070727,0.497145281421388,0.620271271138143,13,1834,cellular macromolecule localization,BP,CHGA;COL1A1;PACSIN1;LIF;SNAP25;RAB3C;KCNB1;CNTNAP2;DPP10;RIMS2;GRIN1;ANXA2;SHISA7
13343,GO:0050776,0.497505296810409,0.680514357720854,5,788,regulation of immune response,BP,COL1A1;ANXA1;C1R;COL3A1;SOCS3
19856,GO:1903409,0.497854623320679,0.850464346258984,1,98,reactive oxygen species biosynthetic process,BP,GRIN1
14325,GO:0060071,0.498016451591708,0.850284528449509,1,104,Wnt signaling pathway, planar cell polarity pathway,BP,PLEKHA4
5235,GO:0014902,0.498631632327257,0.850000809786439,1,93,myotube differentiation,BP,GDF15
5888,GO:0016528,0.500164131296676,0.849285167062839,1,74,sarcoplasm,CC,JPH3
12695,GO:0047485,0.500215402251871,0.848794932990663,1,103,protein N-terminus binding,MF,KCNIP2
11460,GO:0044089,0.500388606117655,0.696604131546716,4,494,positive regulation of cellular component biogenesis,BP,CHGA;SRPX2;CUX2;SLITRK1
7069,GO:0023014,0.501507409134138,0.662960583552129,6,828,signal transduction by protein phosphorylation,BP,RASGRF1;LIF;GDF15;CHI3L1;GRIN1;PLA2G2A
11457,GO:0044085,0.502139618711164,0.597055392283544,20,2823,cellular component biogenesis,BP,SNAP91;SYT1;CHGA;CELF4;SRPX2;NEFM;SH3GL2;CUX2;LOX;GABRG2;FMOD;SNAP25;EMP3;KCNB1;SHANK1;SHANK2;GABRB3;GRIN1;SLITRK1;ANXA2
8262,GO:0032270,0.502165769393879,0.629237496609124,10,1437,positive regulation of cellular protein metabolic process,BP,LTF;VIM;SLC8A2;LIF;GDF15;CHI3L1;GRIN1;ANXA2;SOCS3;PLA2G2A
3915,GO:0008194,0.502710179353739,0.84697708664908,1,113,UDP-glycosyltransferase activity,MF,GALNT13
6647,GO:0019842,0.502972268066759,0.846742312651753,1,119,vitamin binding,MF,ETNPPL
11892,GO:0045471,0.503847379726702,0.846210450381929,1,111,response to ethanol,BP,GRIN1
3770,GO:0007569,0.504672287648124,0.845759222880177,1,100,cell aging,BP,SERPINE1
8063,GO:0031902,0.504898011027228,0.845359415788375,1,125,late endosome membrane,CC,ANXA2
17108,GO:0090175,0.505030406780703,0.845441875426727,1,106,regulation of establishment of planar polarity,BP,PLEKHA4
6449,GO:0019218,0.506023978755817,0.844719255193886,1,109,regulation of steroid metabolic process,BP,ADM
12297,GO:0046332,0.506154139013318,0.845054681255476,1,79,SMAD binding,MF,COL3A1
4153,GO:0008593,0.506640804607323,0.844441397700862,1,96,regulation of Notch signaling pathway,BP,POSTN
11509,GO:0044264,0.50707925981025,0.844220748288928,1,90,cellular polysaccharide metabolic process,BP,FUT9
17090,GO:0090150,0.508794426639818,0.758487812849982,2,314,establishment of protein localization to membrane,BP,SNAP25;KCNB1
13871,GO:0051668,0.508820000171671,0.842973279818831,1,92,localization within membrane,BP,SHISA7
13545,GO:0051091,0.509602715931798,0.757989816572386,2,249,positive regulation of DNA-binding transcription factor activity,BP,LTF;CAMK2A
16540,GO:0072080,0.510177297671416,0.842113619804727,1,86,nephron tubule development,BP,LIF
13706,GO:0051348,0.510554982198286,0.757147882101356,2,259,negative regulation of transferase activity,BP,SOCS3;PTPRT
790,GO:0002027,0.511038001012428,0.841398123277334,1,93,regulation of heart rate,BP,ADM
1188,GO:0002687,0.511087052593458,0.840997550684087,1,128,positive regulation of leukocyte migration,BP,SERPINE1
22,GO:0000041,0.511098955767043,0.84108967188375,1,116,transition metal ion transport,BP,LTF
17728,GO:0097733,0.511119421990083,0.841340640507737,1,93,photoreceptor cell cilium,CC,SHANK2
7090,GO:0030004,0.511354311307364,0.841010374932804,1,106,cellular monovalent inorganic cation homeostasis,BP,ATP1A3
3279,GO:0006629,0.511696934751322,0.633498811947568,8,1221,lipid metabolic process,BP,PLEKHA4;ANXA1;ADM;ETNPPL;ST8SIA3;SOCS3;PLA2G2A;SERPINA3
2582,GO:0005506,0.512183121875358,0.840260673227917,1,123,iron ion binding,MF,LTF
13858,GO:0051648,0.512225634601433,0.755911585082525,2,214,vesicle localization,BP,SNAP91;SYN2
2279,GO:0004888,0.512743156106028,0.666342289143285,5,734,transmembrane signaling receptor activity,MF,GABRG2;GABRG1;GABRB3;GRIN1;PTPRT
7788,GO:0031347,0.512750702697458,0.685127483118596,4,596,regulation of defense response,BP,SERPINE1;ANXA1;SOCS3;PLA2G2A
20177,GO:1904019,0.514222615810134,0.839083873223832,1,97,epithelial cell apoptotic process,BP,SERPINE1
14280,GO:0060021,0.514421681786754,0.83909139644773,1,87,roof of mouth development,BP,GABRB3
11688,GO:0044843,0.514603888349688,0.753702867783418,2,258,cell cycle G1/S phase transition,BP,CAMK2A;ANXA1
478,GO:0001558,0.515367535213844,0.709824819813506,3,383,regulation of cell growth,BP,TNFRSF12A;SYT1;RIMS2
11795,GO:0045165,0.516922127497836,0.751767196164653,2,244,cell fate commitment,BP,PDPN;MYT1L
662,GO:0001843,0.517730625767863,0.83668965874568,1,89,neural tube closure,BP,ADM
14906,GO:0060993,0.517911556199067,0.836575774838928,1,88,kidney morphogenesis,BP,LIF
17854,GO:0098742,0.518852216770753,0.75030817254383,2,201,cell-cell adhesion via plasma-membrane adhesion molecules,BP,SLITRK1;PTPRT
5661,GO:0016071,0.518935565448874,0.660456014856732,5,789,mRNA metabolic process,BP,VIM;CELF4;SRRM4;AFF2;RBFOX3
2813,GO:0005903,0.519205245617198,0.835579574819212,1,92,brush border,CC,SHANK2
14701,GO:0060606,0.51924805680451,0.835579635977266,1,90,tube closure,BP,ADM
20802,GO:1905269,0.519298138932978,0.835427040414592,1,98,positive regulation of chromatin organization,BP,LIF
1371,GO:0003014,0.519495571400424,0.835162950592857,1,108,renal system process,BP,ADM
16352,GO:0071702,0.519832750741081,0.586032376099674,17,2510,organic substance transport,BP,SNAP91;SYT1;SLCO1A2;RAPGEF4;CHGA;SLC17A7;COL1A1;ABCC3;SNAP25;ANXA1;RAB3C;KCNB1;PDPN;RIMS2;ANXA2;PLA2G2A;SLC6A17
818,GO:0002065,0.521559770994245,0.833698361026209,1,105,columnar/cuboidal epithelial cell differentiation,BP,SERPINE1
2170,GO:0004725,0.521754160085788,0.833701043720264,1,94,protein tyrosine phosphatase activity,MF,PTPRT
17056,GO:0090092,0.521969768549056,0.747474193573598,2,229,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BP,LOX;GDF15
2730,GO:0005777,0.522189783005322,0.83303358892641,1,126,peroxisome,CC,VIM
10772,GO:0042579,0.522189783005322,0.83303358892641,1,126,microbody,CC,VIM
4452,GO:0009314,0.522951181845587,0.702881443550565,3,404,response to radiation,BP,ANXA1;COL3A1;GRIN1
13317,GO:0050728,0.523054523220738,0.832426558221159,1,123,negative regulation of inflammatory response,BP,SOCS3
3812,GO:0008013,0.523359783229385,0.832732285792267,1,82,beta-catenin binding,MF,PTPRT
8785,GO:0033036,0.523792518631239,0.575767326623605,20,2853,macromolecule localization,BP,SNAP91;SLCO1A2;RAPGEF4;CHGA;COL1A1;ABCC3;PACSIN1;LIF;SNAP25;ANXA1;RAB3C;KCNB1;SHANK1;CNTNAP2;DPP10;RIMS2;GRIN1;ANXA2;SHISA7;PLA2G2A
11303,GO:0043549,0.52593002039548,0.639722131685433,6,824,regulation of kinase activity,BP,LTF;SLC8A2;GDF15;CHI3L1;SOCS3;PTPRT
5887,GO:0016525,0.52597632898734,0.830524838051605,1,100,negative regulation of angiogenesis,BP,SERPINE1
8754,GO:0032991,0.526008965721553,0.560235524368019,31,4582,protein-containing complex,CC,LTF;VIM;CAMK2A;PPP2R2C;CELF4;ATP1A3;COL1A1;LOX;GABRG2;KCNIP2;COL5A1;SNAP25;ANXA1;GNAL;COL6A2;CPLX2;JPH3;SYN2;KCNB1;SHANK1;SHANK2;GABRG1;GABRB3;COL3A1;CNTNAP2;DPP10;GRIN1;ANXA2;SOCS3;COL4A1;SHISA7
3750,GO:0007517,0.527122067338559,0.699152895467214,3,356,muscle organ development,BP,LOX;LIF;COL3A1
9667,GO:0035335,0.527496207494728,0.829457138886857,1,96,peptidyl-tyrosine dephosphorylation,BP,PTPRT
8366,GO:0032414,0.527645387617132,0.829318600324115,1,98,positive regulation of ion transmembrane transporter activity,BP,KCNIP2
4560,GO:0009791,0.528120576933002,0.82933524806015,1,77,post-embryonic development,BP,GABRG2
1270,GO:0002822,0.528521199445875,0.828313385587029,1,133,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,BP,ANXA1
20077,GO:1903827,0.528717221882514,0.670263149124541,4,527,regulation of cellular protein localization,BP,LIF;KCNB1;DPP10;SHISA7
19072,GO:1901568,0.528948643023565,0.827938761132199,1,141,fatty acid derivative metabolic process,BP,ANXA1
14227,GO:0055076,0.530487765044613,0.826955531134245,1,120,transition metal ion homeostasis,BP,LTF
815,GO:0002062,0.530599478957666,0.827135853736252,1,97,chondrocyte differentiation,BP,TGFBI
4908,GO:0010771,0.531381830746614,0.82658008157055,1,95,negative regulation of cell morphogenesis involved in differentiation,BP,POSTN
6402,GO:0019079,0.53206429341388,0.825823183400145,1,115,viral genome replication,BP,LTF
17568,GO:0097367,0.534138654595476,0.577330621443862,15,2013,carbohydrate derivative binding,MF,LTF;CHI3L2;CAMK2A;RAPGEF4;ATP1A3;ABCC3;COL5A1;CHI3L1;POSTN;GNAL;RAB3C;SYN2;KSR2;ST8SIA3;SMOC1
21552,GO:2000181,0.534713306844854,0.823977500473032,1,102,negative regulation of blood vessel morphogenesis,BP,SERPINE1
19900,GO:1903510,0.53684833066091,0.822284803546745,1,108,mucopolysaccharide metabolic process,BP,FMOD
13555,GO:0051101,0.537930963318516,0.821382954193039,1,115,regulation of DNA binding,BP,LIF
17871,GO:0098772,0.538006661959678,0.558231872977795,22,3282,molecular function regulator,MF,LTF;MCF2L2;RASGRF1;PPP2R2C;PHACTR3;RAPGEF4;TIMP1;SERPINE1;CUX2;HPCAL4;KCNIP2;IQSEC3;LIF;GDF15;ANXA1;ADM;ELFN2;DPP10;ANXA2;SOCS3;MYT1L;SERPINA3
535,GO:0001667,0.538420405055442,0.68861276021591,3,374,ameboidal-type cell migration,BP,TIMP1;SRPX2;ANXA1
11888,GO:0045446,0.538611905875048,0.821069915932203,1,98,endothelial cell differentiation,BP,PDPN
8877,GO:0033209,0.538693156743991,0.820492752037678,1,155,tumor necrosis factor-mediated signaling pathway,BP,TNFRSF12A
13402,GO:0050863,0.539173209527541,0.732062528302496,2,302,regulation of T cell activation,BP,IGFBP2;ANXA1
5101,GO:0014020,0.539721823586247,0.820250030638943,1,96,primary neural tube formation,BP,ADM
11504,GO:0044255,0.541075126563153,0.624932902052818,6,936,cellular lipid metabolic process,BP,PLEKHA4;ANXA1;ETNPPL;ST8SIA3;SOCS3;PLA2G2A
12014,GO:0045727,0.541183046604783,0.81880232202008,1,124,positive regulation of translation,BP,VIM
7892,GO:0031532,0.541422285650291,0.818832878742791,1,104,actin cytoskeleton reorganization,BP,ANXA1
17321,GO:0090630,0.541931565856806,0.818566873546578,1,95,activation of GTPase activity,BP,RASGRF1
2848,GO:0005976,0.542243051427822,0.818253424204335,1,100,polysaccharide metabolic process,BP,FUT9
1197,GO:0002696,0.542433887109391,0.729142342098861,2,298,positive regulation of leukocyte activation,BP,IGFBP2;ANXA1
2586,GO:0005515,0.542631042293656,0.550691275941581,76,11691,protein binding,MF,TNFRSF12A;LTF;VIM;MCF2L2;RASGRF1;SNAP91;SYT1;CAMK2A;PPP2R2C;PHACTR3;RAPGEF4;TIMP1;SRPX2;NEFM;ATP1A3;SERPINE1;SH3GL2;COL1A1;LOX;GABRG2;IGFBP2;HPCAL4;SLC8A2;KCNIP2;IQSEC3;TGFBI;PLAU;PACSIN1;LIF;GDF15;COL5A1;SNAP25;CHI3L1;POSTN;ANXA1;SRRM4;GNAL;COL6A2;EMP3;CPLX2;ADM;RAB3C;SPHKAP;JPH3;SYN2;KCNB1;C1R;SHANK1;SHANK2;PDPN;GABRG1;SVOP;GABRB3;MOBP;COL3A1;KSR2;FUT9;CNTNAP2;DPP10;RIMS2;GRIN1;ST8SIA3;CD163;SLITRK1;DDN;ANXA2;CALN1;SOCS3;SV2B;COL4A1;SHISA7;PTPRT;SERPINA3;SLC6A17;SMOC1;DOK6
2882,GO:0006024,0.544012790016349,0.816817393402454,1,105,glycosaminoglycan biosynthetic process,BP,FMOD
6862,GO:0021761,0.544133786413425,0.816790136819713,1,100,limbic system development,BP,CNTNAP2
17060,GO:0090100,0.544968959576983,0.816113768316445,1,102,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BP,GDF15
13641,GO:0051250,0.545369620483261,0.815457658353627,1,136,negative regulation of lymphocyte activation,BP,ANXA1
8363,GO:0032411,0.545384365935638,0.815738436931467,1,106,positive regulation of transporter activity,BP,KCNIP2
6699,GO:0019955,0.547346527185567,0.81402131575886,1,123,cytokine binding,MF,PDPN
18077,GO:0099094,0.547352639505391,0.814309888903031,1,98,ligand-gated cation channel activity,MF,GRIN1
9370,GO:0034504,0.547582920860137,0.724627143768289,2,252,protein localization to nucleus,BP,COL1A1;LIF
12354,GO:0046467,0.548485752391879,0.813048169932858,1,132,membrane lipid biosynthetic process,BP,ST8SIA3
8448,GO:0032508,0.548943493719639,0.812991077906978,1,103,DNA duplex unwinding,BP,ANXA1
7004,GO:0022037,0.549547656480172,0.812528955163554,1,102,metencephalon development,BP,GRIN1
15476,GO:0070161,0.549574938653631,0.616666703256094,6,776,anchoring junction,CC,VIM;PLAU;ANXA1;CNTNAP2;ANXA2;OPALIN
18913,GO:1901137,0.54965197057056,0.65011486783355,4,589,carbohydrate derivative biosynthetic process,BP,FMOD;GALNT13;FUT9;ST8SIA3
13029,GO:0048640,0.551085396318834,0.81128762094988,1,104,negative regulation of developmental growth,BP,GDF15
8830,GO:0033135,0.551097063225862,0.811125358029181,1,117,regulation of peptidyl-serine phosphorylation,BP,LIF
8241,GO:0032231,0.551150738428438,0.811350750633893,1,96,regulation of actin filament bundle assembly,BP,SHANK1
1097,GO:0002520,0.551159852098015,0.615015158673793,6,900,immune system development,BP,LTF;LOX;LIF;ANXA1;PDPN;ANXA2
3606,GO:0007173,0.55141726037429,0.810937878868243,1,111,epidermal growth factor receptor signaling pathway,BP,SH3GL2
20340,GO:1904375,0.551829227495208,0.810566217998803,1,115,regulation of protein localization to cell periphery,BP,DPP10
578,GO:0001736,0.552965803209802,0.809620716451844,1,119,establishment of planar polarity,BP,PLEKHA4
3598,GO:0007164,0.552965803209802,0.809620716451844,1,119,establishment of tissue polarity,BP,PLEKHA4
18763,GO:1900180,0.555737290200072,0.807426267757449,1,117,regulation of protein localization to nucleus,BP,LIF
9637,GO:0035270,0.556248813788599,0.806994622045032,1,119,endocrine system development,BP,ANXA1
7383,GO:0030516,0.557604767384321,0.806230134786841,1,94,regulation of axon extension,BP,TNFRSF12A
6878,GO:0021782,0.557606594914725,0.805966754140737,1,113,glial cell development,BP,VIM
2797,GO:0005884,0.557849306412352,0.805806312313811,1,110,actin filament,CC,ANXA1
2881,GO:0006023,0.557988049737822,0.805682343252146,1,111,aminoglycan biosynthetic process,BP,FMOD
7703,GO:0031225,0.558405405236859,0.805071549703964,1,140,anchored component of membrane,CC,RAB3C
13448,GO:0050921,0.558411478085915,0.805121753052749,1,133,positive regulation of chemotaxis,BP,SERPINE1
3721,GO:0007409,0.558629913795988,0.641514328929449,4,461,axonogenesis,BP,TNFRSF12A;GRIN1;SLITRK1;DOK6
17726,GO:0097731,0.559330016833415,0.804573603228409,1,113,9+0 non-motile cilium,CC,SHANK2
8666,GO:0032868,0.559483283426301,0.713643918159715,2,260,response to insulin,BP,ADM;SOCS3
3281,GO:0006633,0.560025990734961,0.803742631344324,1,142,fatty acid biosynthetic process,BP,ANXA1
4588,GO:0009897,0.561408609403243,0.711722278601217,2,299,external side of plasma membrane,CC,ANXA1;CD163
1195,GO:0002694,0.561904166890773,0.666017710981678,3,477,regulation of leukocyte activation,BP,IGFBP2;ANXA1;PLA2G2A
16496,GO:0072009,0.562569359156728,0.802108020205397,1,100,nephron epithelium development,BP,LIF
12443,GO:0046631,0.562627169359381,0.801683316525264,1,134,alpha-beta T cell activation,BP,ANXA1
11805,GO:0045182,0.563036003774253,0.801409744801573,1,127,translation regulator activity,MF,CELF4
16100,GO:0071333,0.563588686366409,0.801046233173216,1,118,cellular response to glucose stimulus,BP,KCNB1
4205,GO:0008757,0.565445447867844,0.799375999287798,1,133,S-adenosylmethionine-dependent methyltransferase activity,MF,NNMT
1267,GO:0002819,0.565889229487632,0.798895239953045,1,148,regulation of adaptive immune response,BP,ANXA1
2823,GO:0005925,0.566489622658955,0.661672729632764,3,403,focal adhesion,CC,VIM;PLAU;ANXA1
19918,GO:1903532,0.567101325983882,0.706425893450813,2,282,positive regulation of secretion by cell,BP,SYT1;KCNB1
16098,GO:0071331,0.567661039739817,0.797665861910934,1,120,cellular response to hexose stimulus,BP,KCNB1
7196,GO:0030175,0.56882058961564,0.797002363951048,1,97,filopodium,CC,PDPN
2595,GO:0005525,0.568826135761077,0.704672136294726,2,326,GTP binding,MF,GNAL;RAB3C
8346,GO:0032392,0.569586350979668,0.796167172727972,1,111,DNA geometric change,BP,ANXA1
18997,GO:1901343,0.570322764061055,0.79551643448935,1,114,negative regulation of vasculature development,BP,SERPINE1
16096,GO:0071326,0.570444190877666,0.795337550237,1,121,cellular response to monosaccharide stimulus,BP,KCNB1
13638,GO:0051247,0.571257341266796,0.56083652961587,10,1511,positive regulation of protein metabolic process,BP,LTF;VIM;SLC8A2;LIF;GDF15;CHI3L1;GRIN1;ANXA2;SOCS3;PLA2G2A
13864,GO:0051656,0.571330255562758,0.656922375160908,3,402,establishment of organelle localization,BP,SNAP91;CHGA;CPLX2
3513,GO:0006997,0.572022416562259,0.794069783029197,1,116,nucleus organization,BP,AFF2
660,GO:0001841,0.572059886399521,0.794190896747591,1,104,neural tube formation,BP,ADM
20112,GO:1903900,0.572839012187171,0.793180376869196,1,137,regulation of viral life cycle,BP,LTF
9037,GO:0033674,0.572850459550428,0.627249245227955,4,560,positive regulation of kinase activity,BP,LTF;SLC8A2;GDF15;CHI3L1
14619,GO:0060485,0.574375368981081,0.699576050824496,2,263,mesenchyme development,BP,COL1A1;PDPN
8468,GO:0032550,0.574714183479208,0.699051923306039,2,330,purine ribonucleoside binding,MF,GNAL;RAB3C
11590,GO:0044419,0.575003181417025,0.551605845558663,11,1801,interspecies interaction between organisms,BP,LTF;VIM;CAMK2A;CHGA;SERPINE1;ANXA1;ADM;C1R;ANXA2;SOCS3;PLA2G2A
9398,GO:0034605,0.575266370398505,0.791345635646646,1,115,cellular response to heat,BP,CAMK2A
3303,GO:0006661,0.575825637506324,0.790883349252816,1,114,phosphatidylinositol biosynthetic process,BP,PLEKHA4
3856,GO:0008094,0.576274863519194,0.790677531113258,1,101,DNA-dependent ATPase activity,MF,ANXA1
12998,GO:0048568,0.576903940613535,0.651375322210163,3,418,embryonic organ development,BP,LIF;ADM;SOCS3
13077,GO:0048706,0.576975481766307,0.789816709811863,1,122,embryonic skeletal system development,BP,COL1A1
7124,GO:0030055,0.577306076546357,0.650993054869531,3,409,cell-substrate junction,CC,VIM;PLAU;ANXA1
21113,GO:1905952,0.577842495218578,0.789037050705286,1,126,regulation of lipid localization,BP,ANXA2
685,GO:0001883,0.578641229448029,0.695268184490938,2,333,purine nucleoside binding,MF,GNAL;RAB3C
556,GO:0001704,0.579077428828468,0.788136694287342,1,112,formation of primary germ layer,BP,COL5A1
3967,GO:0008283,0.580150717702378,0.546352092201111,11,1698,cell population proliferation,BP,LTF;RASGRF1;TIMP1;IGFBP2;TGFBI;PLAU;LIF;ANXA1;ADM;PDPN;ANXA2
8467,GO:0032549,0.581897561894454,0.692115404738533,2,333,ribonucleoside binding,MF,GNAL;RAB3C
11919,GO:0045580,0.582061160321532,0.78532285472029,1,136,regulation of T cell differentiation,BP,ANXA1
911,GO:0002224,0.582400328066917,0.785038349656498,1,135,toll-like receptor signaling pathway,BP,LTF
1431,GO:0003158,0.582718266384295,0.784967530175422,1,115,endothelium development,BP,PDPN
3307,GO:0006665,0.585622544422667,0.782158225817247,1,145,sphingolipid metabolic process,BP,ST8SIA3
13616,GO:0051209,0.585931576507818,0.782280565162963,1,107,release of sequestered calcium ion into cytosol,BP,JPH3
3236,GO:0006575,0.586897865860929,0.78092730996188,1,162,cellular modified amino acid metabolic process,BP,PLA2G2A
7020,GO:0022414,0.588101289538193,0.557321211644442,8,1224,reproductive process,BP,CELF4;TIMP1;IGFBP2;LIF;ANXA1;ADM;GRIN1;SOCS3
13665,GO:0051283,0.588186897178461,0.780293490208336,1,108,negative regulation of sequestering of calcium ion,BP,JPH3
6052,GO:0016829,0.58866116272616,0.779343278811494,1,168,lyase activity,MF,ETNPPL
13652,GO:0051261,0.589747510237752,0.778949198031424,1,106,protein depolymerization,BP,SH3GL2
2,GO:0000003,0.589879807621391,0.555480997297167,8,1227,reproduction,BP,CELF4;TIMP1;IGFBP2;LIF;ANXA1;ADM;GRIN1;SOCS3
684,GO:0001882,0.589980449053542,0.68419185078804,2,339,nucleoside binding,MF,GNAL;RAB3C
13664,GO:0051282,0.590873276629474,0.777913236358206,1,109,regulation of sequestering of calcium ion,BP,JPH3
13159,GO:0048878,0.590874547585581,0.563532269568437,7,1052,chemical homeostasis,BP,LTF;ATP1A3;SLC8A2;ADM;JPH3;KCNB1;GRIN1
13586,GO:0051146,0.590940632571946,0.683524657305149,2,250,striated muscle cell differentiation,BP,LOX;GDF15
3824,GO:0008037,0.591244036498442,0.77733448964551,1,131,cell recognition,BP,CNTNAP2
16109,GO:0071347,0.591532438974861,0.776873158642932,1,157,cellular response to interleukin-1,BP,CHI3L1
16094,GO:0071322,0.591819345298515,0.776843717659718,1,129,cellular response to carbohydrate stimulus,BP,KCNB1
7790,GO:0031349,0.591963427902368,0.682274648679819,2,322,positive regulation of defense response,BP,SERPINE1;PLA2G2A
12472,GO:0046683,0.592333908370101,0.776406786165324,1,127,response to organophosphorus,BP,COL1A1
22050,GO:2001056,0.593332095507297,0.775390778444078,1,141,positive regulation of cysteine-type endopeptidase activity,BP,GRIN1
7544,GO:0030900,0.593391581858525,0.634891712126646,3,369,forebrain development,BP,COL3A1;CNTNAP2;GRIN1
1369,GO:0003012,0.593776102571955,0.634407590129439,3,410,muscle system process,BP,VIM;CHGA;KCNIP2
6556,GO:0019538,0.59649205952322,0.4874385003001,33,5028,protein metabolic process,BP,LTF;VIM;RASGRF1;CAMK2A;PPP2R2C;PHACTR3;CELF4;TIMP1;SERPINE1;SH3GL2;LOX;IGFBP2;SLC8A2;TGFBI;PLAU;LIF;GDF15;CHI3L1;ANXA1;GALNT13;C1R;ELFN2;COL3A1;KSR2;FUT9;DPP10;GRIN1;ST8SIA3;ANXA2;SOCS3;PLA2G2A;PTPRT;SERPINA3
13615,GO:0051208,0.599528656416194,0.770126994075788,1,112,sequestering of calcium ion,BP,JPH3
10346,GO:0038061,0.601365790565667,0.768043579426598,1,155,NIK/NF-kappaB signaling,BP,CHI3L1
15093,GO:0061387,0.601484212669829,0.768421169135691,1,107,regulation of extent of cell growth,BP,TNFRSF12A
4673,GO:0010256,0.601532276259556,0.626443134034202,3,415,endomembrane system organization,BP,SH3GL2;PACSIN1;COL5A1
6375,GO:0019001,0.603337109614066,0.670847030387574,2,343,guanyl nucleotide binding,MF,GNAL;RAB3C
8478,GO:0032561,0.603337109614066,0.670847030387574,2,343,guanyl ribonucleotide binding,MF,GNAL;RAB3C
12168,GO:0045995,0.603444285700982,0.766522200144044,1,115,regulation of embryonic development,BP,COL5A1
1073,GO:0002478,0.603900678945958,0.765652813225945,1,166,antigen processing and presentation of exogenous peptide antigen,BP,SH3GL2
13521,GO:0051047,0.604122424536845,0.670151784267242,2,305,positive regulation of secretion,BP,SYT1;KCNB1
4804,GO:0010631,0.60497757498879,0.669421034607941,2,265,epithelial cell migration,BP,SRPX2;ANXA1
742,GO:0001959,0.605496425210002,0.764332548208354,1,145,regulation of cytokine-mediated signaling pathway,BP,SOCS3
17078,GO:0090132,0.605846866659201,0.668535261370656,2,266,epithelium migration,BP,SRPX2;ANXA1
4664,GO:0010212,0.606472427026153,0.763528119831951,1,134,response to ionizing radiation,BP,ANXA1
6137,GO:0017015,0.606938431590049,0.763307534447118,1,115,regulation of transforming growth factor beta receptor signaling pathway,BP,LOX
4811,GO:0010638,0.608496558082973,0.590644032183908,4,587,positive regulation of organelle organization,BP,SYT1;LIF;ANXA1;ANXA2
5723,GO:0016202,0.608794845455227,0.761467734686216,1,125,regulation of striated muscle tissue development,BP,LOX
18507,GO:0140013,0.608939448052214,0.761169109181404,1,142,meiotic nuclear division,BP,LIF
11511,GO:0044267,0.609435951882993,0.476193116205498,30,4589,cellular protein metabolic process,BP,LTF;VIM;RASGRF1;CAMK2A;PPP2R2C;PHACTR3;CELF4;TIMP1;SERPINE1;SH3GL2;LOX;IGFBP2;SLC8A2;TGFBI;LIF;GDF15;CHI3L1;ANXA1;GALNT13;ELFN2;COL3A1;KSR2;FUT9;GRIN1;ST8SIA3;ANXA2;SOCS3;PLA2G2A;PTPRT;SERPINA3
427,GO:0001227,0.609666826786245,0.664484150061893,2,314,DNA-binding transcription repressor activity, RNA polymerase II-specific,MF,CUX2;MYT1L
12995,GO:0048565,0.60979682210575,0.760568920691381,1,122,digestive tract development,BP,COL3A1
20087,GO:1903844,0.610179511789581,0.760272374664247,1,117,regulation of cellular response to transforming growth factor beta stimulus,BP,LOX
8254,GO:0032259,0.610297375177144,0.663861797567148,2,306,methylation,BP,NNMT;METTL7B
12614,GO:0046983,0.611209277746785,0.56805436497257,5,825,protein dimerization activity,MF,SYT1;CAMK2A;GDF15;KCNB1;PTPRT
420,GO:0001217,0.611735907161173,0.662360802393235,2,315,DNA-binding transcription repressor activity,MF,CUX2;MYT1L
17076,GO:0090130,0.611746865217823,0.662492423042109,2,271,tissue migration,BP,SRPX2;ANXA1
9402,GO:0034614,0.611825121602838,0.758393676145195,1,152,cellular response to reactive oxygen species,BP,ANXA1
3266,GO:0006612,0.611953179395735,0.758041479016342,1,191,protein targeting to membrane,BP,KCNB1
15152,GO:0061564,0.612541855327796,0.58650074705311,4,502,axon development,BP,TNFRSF12A;GRIN1;SLITRK1;DOK6
657,GO:0001838,0.612971855447962,0.757608674274208,1,121,embryonic epithelial tube formation,BP,ADM
97,GO:0000187,0.613505235307195,0.75690322287677,1,141,activation of MAPK activity,BP,GDF15
1196,GO:0002695,0.613545879186482,0.756698735475881,1,163,negative regulation of leukocyte activation,BP,ANXA1
3858,GO:0008104,0.613819717163028,0.490410121209437,17,2541,protein localization,BP,SNAP91;RAPGEF4;CHGA;COL1A1;PACSIN1;LIF;SNAP25;ANXA1;RAB3C;KCNB1;SHANK1;CNTNAP2;DPP10;RIMS2;GRIN1;ANXA2;SHISA7
14219,GO:0055067,0.614423289096447,0.756011538628798,1,144,monovalent inorganic cation homeostasis,BP,ATP1A3
13024,GO:0048634,0.614778794831814,0.755826916724183,1,128,regulation of muscle organ development,BP,LOX
20208,GO:1904064,0.614788920871471,0.755756354147088,1,134,positive regulation of cation transmembrane transport,BP,KCNIP2
6259,GO:0018105,0.615676356561382,0.658439550583854,2,272,peptidyl-serine phosphorylation,BP,CAMK2A;LIF
1185,GO:0002684,0.616015161958575,0.562934745836928,5,869,positive regulation of immune system process,BP,SERPINE1;IGFBP2;LIF;ANXA1;C1R
